policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),169910243,3881829610,http://cdn.taboola.com/libtrc/static/thumbnails/cc13f363f52ee4916c73c533063a650c.png,Save Now: View Top Cashback Credit Cards Here | search for apply for cash back credit card,View Best Rewards Credit Card Searches Here. You May Save Money While Shopping Next Time. View Top Searches Here,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),154549620,3731511965,http://cdn.taboola.com/libtrc/static/thumbnails/52f4ece1f990482b02ec804cd5dc902f.jpg,This Expert's Advice Can Help Singaporeans Achieve Wealth,Many People Are Benefiting With This,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),188293456,3921911491,http://cdn.taboola.com/libtrc/static/thumbnails/1b1f07018dcb88b9e8b970f7c020eb34.jpeg,Britons Drop NHS: £28/Month PMI Provides Faster Service,(null),approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),198730005,3948782847,http://cdn.taboola.com/libtrc/static/thumbnails/e35d1700c20ecfe085f2b820e20007cf.png,Most Promising Lithium Stock,Latest market update spotlights a lithium stock that could be Canada's top producer. Learn more.,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),146625914,3705649237,http://cdn.taboola.com/libtrc/static/thumbnails/add0b5ce037e19298341524308f5f29c.jpg,CFD's: Investing $200 in Amazon can give you a second salary,(null),approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),145806430,3703100966,http://cdn.taboola.com/libtrc/static/thumbnails/040a330633cc56b910faa7fb671fe08b.jpg,How AI technology is changing the lives of ordinary Britons,(null),rejected,TITLE_CONTENT_MISMATCH,"Did Not Relate To Either The Thumbnail Image, The Content On The Landing Page Or The Product/Service Advertised","We found the title misrepresented the product/service or content in the ad. The title:
 
Did not relate to either the thumbnail image, the content on the landing page or the product/service advertised.

For example: Daniel Radcliffe's finance and career

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad."
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),138382153,3674790751,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/STN/582780634__ch6n4M13.jpg,Are you from AU? Start earning money NOW,You Can Get Paid $590 Daily,rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title: 

Made guarantees or promises.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made."
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),154725282,3731942657,http://cdn.taboola.com/libtrc/static/thumbnails/d26dffe17a88a819e07b46dca17234a3.jpg,WARNING: 353 Banks Set to Trigger “Dollar Demise”,"As early as Dec 31st, this massive change could dramatically impact the cash in your bank.",rejected,TITLE_CONTENT_MISMATCH,Created A False Sense Of Urgency,"We found the title misrepresented the product/service or content in the ad. The title:

• Created a false sense of urgency.

For example: WARNING / ALERT 

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad.
"
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),195415846,3941114830,http://cdn.taboola.com/libtrc/static/thumbnails/379af28a8686074c93c8f93b02cb9fb8.png,${region:capitalized}$: You Can Stop Paying High Interest On Your Mortgage (See If You Qualify).,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: 
${region:capitalized}$: You Can Stop Paying High Interest On Your Mortgage (See If You Qualify)..

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),170709439,3883301602,http://cdn.taboola.com/libtrc/static/thumbnails/b3cc51f4d8759807ba9be480cafaa852.jpg,All Adults On Medicare Receive a Huge Benefit (Check Your Options),Medicare Advantage Plans That Many May Not Be Aware Of (Take a Look),rejected,THUMBNAIL_CONTENT_MISMATCH,NO_MATCH,"We found the thumbnail image misrepresented the product/service or content in the funnel. The thumbnail image is featuring: 

''Big pay day'' which creates the wrong user expectations of the product/service. 

Please amend the problematic image and resubmit."
