policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),206131903,3973550293,http://cdn.taboola.com/libtrc/static/thumbnails/29b116305c8230512b313b855d9d589e.png,Unlock Investment Potential: Top Market Developments to Track Now,"Stay ahead in the investments by monitoring this week's market developments. From quarterly earnings reports to strategic investments, key updates will provide valuable insights for informed decision-making and supporting your portfolio performance.",approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),204567985,3962607705,http://cdn.taboola.com/libtrc/static/thumbnails/0163e88571ffbcd9e02b78a647fe0f0d.jpg,Understanding Market Trends: Strategic Initiatives and Financial Results to Watch,"Explore key market developments, highlighting financial performance, innovative strategies, and expansion plans. This analysis provides insights for investors looking to make informed decisions based on recent market activities and financial trends.",approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),209782872,4033244793,http://cdn.taboola.com/libtrc/static/thumbnails/18f919fcd1d9fa90e9934ef77b4aa441.jpg,Surging AI Tech Stock,One of the only leaders in the AI space seeing significant growth. Find out more.,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),181399706,3907115367,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1417927601__pMfHCRO3.jpg,Is your portfolio ready for what’s next?,Find out the 3 factors impacting the market in Q1 and what they could mean for investors this year.,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),199239637,3940864328,http://cdn.taboola.com/libtrc/static/thumbnails/39d50923dfa5fbc2681ec38eed8adf58.jpg,The Secret to AI Investing Success,"Invest in tomorrow, today! Get exclusive access to pre-IPO AI startups poised for disruption. Secure your spot in the future of tech. Explore Now!",approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),210201202,4048585853,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/2eac5d52-4cd2-4e74-9f91-b4533cf25d99__7qrOWhh9.jpg,"Unseen Profit Heights Reached by AI Bot, Leading to Surge in Software Downloads","In an unprecedented financial spectacle, a newly developed AI trading bot has sent shockwaves through Wall Street, delivering staggering profit margins that have left investors and market analysts both stunned and intrigued.",approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),199425833,3940864229,http://cdn.taboola.com/libtrc/static/thumbnails/39d50923dfa5fbc2681ec38eed8adf58.jpg,Hidden Tech Gems: Cathie Wood's AI Picks,"Invest in tomorrow, today! Get exclusive access to pre-IPO AI startups poised for disruption. Secure your spot in the future of tech. Explore Now!",approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),206725605,3946812943,http://cdn.taboola.com/libtrc/static/thumbnails/6bb3a3b2c3b509d94433a5063c16254c.png,Millions of investors are flocking to this app [Discover why],Download eToro app,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),199626417,3940864269,http://cdn.taboola.com/libtrc/static/thumbnails/39d50923dfa5fbc2681ec38eed8adf58.jpg,Beyond Big Tech: Uncovering AI's Best,"Invest in tomorrow, today! Get exclusive access to pre-IPO AI startups poised for disruption. Secure your spot in the future of tech. Explore Now!",approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),205810688,3940133677,http://cdn.taboola.com/libtrc/static/thumbnails/7d4f8fab2575d23a6184ee6de4342839.jpg,Analysts Predict This AI Stock Will More Than Double,A tiny AI company could hold the key to revolutionizing the AI market. Its incredible tech is already catching the attention of tech giants. Independent analysts are predicting this stock to skyrocket from $0.60 to $2.00. If you like 233% upside,approved,(null),(null),(null)
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),171247852,3884329218,http://cdn.taboola.com/libtrc/static/thumbnails/c6052b9b602dfa0aed4570c42d4f2aee.jpg,Generate Sixfigure Income by Trading Online Business (Complete Guidance) | Business Tub,"In the dynamic landscape of online entrepreneurship, staying ahead of trends is crucial for success. ",rejected,TITLE_EXAGGERATED_CLAIM,Made Guarantees Or Promises,"We found the title misrepresented the product/service or content in the ad. The title:

• Made guarantees or promises.

For example: Generate Sixfigure Income by Trading Online Business (Complete Guidance) | Business Tub.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made.
"
Misrepresentative,209587842,4032375572,http://cdn.taboola.com/libtrc/static/thumbnails/f200c737b6439c2f85485772db5711f8.png,Upcoming Earnings Reports: Sectors to Watch as AI and Cloud Dominate,"Stay ahead of market shifts by tracking this week’s key trends in AI, cloud computing, and healthcare. These sectors are poised for growth, offering investors significant opportunities in the near term.",approved,approved,(null),(null),150225021,3719471949,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1305523759__iAitBHOe.jpg,These are the hottest crypto currencies to buy!,Have a look at the most bought Cryptos and NFTs for this month and reshape your investment plan.,rejected,TITLE_CONTENT_MISMATCH,"Did Not Relate To Either The Thumbnail Image, The Content On The Landing Page Or The Product/Service Advertised","We found the title misrepresented the product/service or content in the ad. The title:

• Did not relate to either the thumbnail image, the content on the landing page or the product/service advertised.

For example: Best Cryptos to buy right now, while the landing page is about ""These 4 Free Software will Speed Up your PC like new!"".

To improve your title, consider rewriting it or replacing it with one that better matches the rest of the ad. "
